Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,Temperature,Humidity,Wind Speed
29796.5,19772.6,14035.7,10.9,76.1,0.082
24147.9,14455.7,14557.4,18.84,63.45,0.083
38005.8,29020.5,29341.7,28.7,74.8,4.903
21025.1,15431.7,9455.94,8.36,90.1,0.083
42130.6,26618.8,25573,13.34,74.6,0.085
31914.8,25561.2,9553.9,16.49,60.45,0.087
22417,11885.2,11543.6,20.44,81.7,0.068
30443.1,26315.7,11311.8,22.52,52.84,0.084
34808,19400.4,19275.6,19.82,61.19,0.085
24815.2,19636.7,7243.22,8.22,86.3,4.915
26837.5,15885.7,14385.3,19.24,68.06,0.15
22892.9,12841.5,14609,10.37,89.3,0.072
34081.6,21120.7,17151.7,20.57,67.76,4.923
22356.6,13521,13088.8,7.37,59.83,0.086
28870.3,20155.4,22335.8,25.65,89.3,4.912
46501,30740.5,43386.8,25.28,60.09,4.905
22631.2,13506.4,13980.3,6.573,63.64,0.084
30065.3,19597.5,13846.2,18.92,75.7,4.918
23455.4,12937.3,15156.4,15.52,86.4,0.073
26177.4,16500,11218.1,8.56,88.5,0.087
28710.5,19718.3,21306.6,19.56,57.99,4.905
45046.6,28484.8,34192.5,30.92,34.68,4.915
21758.6,12627.4,13887.7,7.66,88.6,0.085
24590.1,13905.1,16535.3,15.18,69.66,0.075
37263.5,25162.7,12197,19.24,88.8,0.079
40899.8,22617.9,21292.6,22.18,60.85,4.92
40154.3,26794.2,13402.7,24.59,51.65,0.287
25457.3,15778.3,15379.4,15.76,87.4,4.917
33104.2,18336.1,12272.8,22.23,71.5,0.068
36299,22201.8,22681.1,10.63,79.4,4.916
31447.5,16196.3,19083.6,20.74,54.51,0.076
26162.4,17283,11840.6,16.43,89.4,4.91
35090.8,20936.2,21870.6,12.98,70.6,0.079
31472.2,22181.6,22077,24.74,65.55,4.904
41899,29784.6,28053.7,35.44,28.61,4.908
34721.2,22160.9,17931.6,23.13,42.84,0.085
22460.3,13823.7,10524.3,10.13,84.2,4.914
42342.1,30026.6,33945.4,34.25,34.62,4.91
42620.3,25258.4,24655.1,12.57,49.44,4.922
34938.2,19143.8,20101.8,16.2,85.8,0.069
46165.8,24954.9,24752.9,14.18,74.8,0.073
22272.2,17799.3,10066.7,9.77,85.9,0.079
36800,29402.5,17522.9,19.77,69.41,0.07
36001.6,24319,30499.1,22.91,74.8,4.911
29791.8,19695.2,14166.6,21.8,79.1,0.072
29893.2,20068,19892.2,24.49,75.5,4.909
25214.2,15718.3,10784.7,18.6,80.5,4.914
32381.5,24582.6,13364.8,20.44,43.1,0.087
42507,26345.1,25485.8,20.98,86.5,0.066
46205.9,27666.9,26234.8,20.28,68.55,4.917
25545.4,14990.7,14977.2,18.28,70.8,0.078
19390.8,13340.1,7240.48,15.48,87.3,0.074
30669,20924.1,24305.3,24.22,87.4,4.914
39335.5,26906.9,26801.8,28.63,42.85,4.907
29661.8,16863.5,19578.2,14.96,69.84,0.082
37213.1,23135.8,21414.9,27.13,64.09,4.926
37661.5,30101.7,16221.7,15.96,72.9,0.081
34578.5,28911.6,14920.5,12.4,78.5,0.072
45109.5,29027.8,19806.9,24.01,54.38,0.086
30898.5,24132.6,11236.6,16.22,53.12,4.917
35392.4,20899.7,17199,17.79,63.72,4.916
43272.9,26294.2,25035.2,11.95,82.3,0.076
34645.8,20495.1,20972.9,13.16,53.67,0.087
19716.7,10103.5,11269.8,11.48,88.2,0.081
37471.8,23467.4,22833.2,20.62,88.4,0.069
41461,23883.3,25668.2,15.05,66.66,0.082
19747.5,15324.9,8147.9,9.21,85,0.08
24056.5,15916.8,16798.5,21.49,48.95,4.902
37991.5,23224.4,21582.6,16.11,68.28,0.085
44364.3,26261,25623.9,15.57,81.2,4.91
30953.9,18944.7,15277,14.55,62.88,0.081
34662.3,20269.5,16738.3,31.41,38.28,4.928
46729.1,28986.7,19474.3,20.31,89.1,0.077
37598.1,20122.6,23994.2,15.35,82.8,0.073
24403.5,14478.6,9843.19,21.73,90.2,0.313
27605.1,16580.5,11746.5,12.43,76.4,0.083
32054.6,20043.3,15175.4,23.03,69.68,4.92
34061.5,26773.1,19159.5,20.3,66.94,0.069
18500.4,13837.4,7998.08,12.87,70.4,0.083
32104.7,18813.8,18717.1,23.1,48.45,4.924
23483.1,16583.1,13769.6,13.78,82.8,0.084
49027.1,32400,38682.9,25.1,69.95,0.067
33782.3,21756.8,17788.9,12.93,56.53,0.082
22892.9,13704.9,13970.3,14.15,83.7,0.085
34113.6,16636.3,18647.3,16.37,79.3,0.075
46928.4,30148.1,38199.2,25.42,69.06,4.911
26137.2,16398.8,15595.1,16.24,86.6,4.921
21270.5,13302.1,13424.6,7.44,89.1,0.082
33016.7,20739.2,17465.1,13.01,53.92,0.082
36364.6,23059,23635.7,13.1,77.9,0.077
31135.5,18312.1,18311.9,27.06,39.53,0.078
44430.7,27072.4,26333.9,21.22,78.7,4.918
36904.8,19889.8,15603.2,25.75,44.78,0.294
22496.9,13327.7,14918.1,8.24,54.46,0.091
31625.8,20946.8,25004.2,22.76,83.7,0.057
49570.5,33323.8,36299.4,26.17,57.73,4.908
30082.1,19678.5,23570.2,24.21,85.9,4.915
26054.2,15399.4,16637.4,13.66,75.6,0.073
32047.7,19752.4,15578.7,15.83,58.16,0.078
35882.4,20488.6,23412.2,24.51,68.65,4.922
33381.2,18303.1,13761.6,23.11,57.13,4.919
24881.2,16095.5,16497.6,25.07,93.1,4.908
36875.5,27474.7,35493.9,25.45,80.7,4.916
35203.5,21469,15809.1,25.4,67.89,0.27
18263.1,13185.6,6223.29,9.03,85.4,0.083
25491.1,15168.3,16734.2,12.75,72,0.081
46080,28118.9,28752.7,23.91,45.57,0.069
21478.8,13062.5,11560.8,18.38,83.4,4.916
27625.9,23484.5,12112.4,9.7,79,0.084
38472.5,24029.1,19657.4,25.65,84.6,4.924
35277.6,22878,17845.5,21.47,66.7,4.918
25423.6,20196.4,8084.51,4.785,86.4,0.083
47036.9,27804.3,26392.2,18.37,74.5,0.068
28481.1,20559.5,25389.8,24.88,85.4,4.916
30766.2,21674.7,12763,25.96,39.41,4.918
25281,14752.9,15490.2,18.72,87.5,0.067
29363.7,17282.9,13889,15.15,75.7,4.916
21332.7,13739.8,13948.9,9.37,84.6,0.089
32699.9,20393.9,16750.5,21.79,41.84,0.073
22529.5,18997.1,8800.49,18.08,65.78,0.087
39214.2,25925.8,24520.5,10.97,54.72,0.086
31756.7,24563.4,9490.52,19.57,44.96,0.083
31412.5,19530.7,17909.6,25.01,46.28,0.072
29020.6,19404.1,9115.62,17.44,87.1,4.914
26443.1,16476.3,12056.9,19.96,89.2,0.276
39847.9,34457.2,16174.8,14.29,51.11,0.092
33363.9,18969.7,18580.1,20.03,58.19,0.072
32387.3,21644.9,16309.2,26.9,60.79,0.307
31291.3,18778.4,13955.8,22.87,81.2,0.276
25583.2,15811.8,11799.8,15.41,87.2,0.068
26140.6,16658.1,14890.5,23,60.79,4.923
36407.7,19939.3,25262.5,15.61,72.2,0.073
44915.7,21954.9,25734.2,16.2,70.8,0.081
40237.1,27030.4,27775.7,34.02,30.18,4.907
41111,28386.1,30794.3,31.19,45.46,4.92
39809.2,33954.5,16522.4,14.68,78,0.072
24972.2,16785.4,16586,10.31,79.2,0.076
41992.1,26715.6,32882.2,25.79,61.07,4.92
23260.6,13858.5,14388.4,12.04,86.6,0.087
22570.2,13914.9,13789.3,14.3,64.65,0.083
43687.9,24828.5,26007.4,22.01,53.01,0.082
30910.7,19313.5,18538.3,16.39,77.6,0.07
38342.6,31363.3,26118.8,27.3,53.69,4.904
38926.3,26363.3,25507.7,29.03,48.12,4.923
41023.2,32734.5,38628.7,27.75,79.1,4.903
33144.4,20031.6,15942.8,9.86,86.7,4.921
37513.5,24082.4,26687.4,27.31,74.7,4.921
44744,24927.4,19427.6,23.03,59.92,4.923
42844.3,24256.3,25476.9,23.45,40.49,4.921
21719.6,12611.4,15611,22.13,80.4,4.911
33603.2,24383.5,29155.5,27.25,70.4,4.912
37949.7,23931.4,14726.5,26.69,43.81,0.303
39762.4,23268.3,23783.2,13.57,60.31,4.926
46155.5,27429.1,26194,19.97,76.1,4.922
22116.5,13583,14955.2,14.98,69.8,0.076
24083.4,14458.4,14808.1,13.02,57.04,0.081
36501,22010.8,12004.4,24.58,50.42,4.978
44915.7,22507.3,24363.9,18.25,70.5,4.915
37900,23769.7,17385,21.82,61.06,0.104
40428.4,30550.6,31300.4,32.15,35.05,4.907
34231.9,20615.2,16620.7,18.24,63.42,4.918
25566,17024.1,18292.2,24.9,60.72,4.907
23982.4,12680.7,16570.2,12.58,85.7,0.079
25956.8,14904.9,16008.4,10.52,87.6,0.074
31298.7,18733.2,19857.5,15.43,61.66,0.081
29178.2,17211.8,17355.6,25.78,37.44,4.918
26780.2,14527.2,12826.1,21.56,45.55,4.921
45431.5,27737.2,27264,21.1,82.6,0.07
24658.3,13523.8,16232.7,16.04,86.3,0.082
29712.5,26430.2,12077.8,14.15,41.52,0.076
29551.9,18291.9,12979.1,22.13,88.9,0.285
23735.4,17988.8,10450.1,11.14,83.1,0.077
42516.6,24383,25315.1,14.28,46.6,0.084
25271.1,15875,17599,24.27,93.5,4.922
26302.3,14942.6,11914.2,18.61,87.8,4.916
42217.6,24623.7,25847.6,14.17,69.53,0.083
27878.1,17307.7,20298.8,22.58,82.9,4.915
27112.3,15818,14992.9,22.3,70.3,4.921
23089,13361,14225.8,10.98,85.8,0.079
26401.6,15856.3,12557.7,19.06,85,0.068
22953.2,12207.7,13218.9,11.67,88.7,0.085
33729,21187.6,17175.1,24.96,53.61,4.92
26136.6,17842.8,7601.55,17.23,86.1,4.916
23662.4,14688.1,11548.9,11.49,75.8,0.08
29228.5,22981.7,9570.82,19.42,79.3,0.071
28991.4,19139.2,22654.4,24.25,85.9,4.917
29284.7,17234.7,16662,24.9,41.34,4.218
36851.7,19672,16031.6,24.34,41.04,4.92
37455.9,25427.8,33174.2,26.84,74,4.913
45098,26544.9,25284.5,25.44,39.73,0.081
33046.9,20533.5,19755.3,29.28,38.83,4.923
26600.5,17376.3,17251.1,9.98,72.7,0.086
32054.6,19813,19343.8,17.8,75.6,0.067
30576.4,26360.2,10130.1,14.23,38.25,0.078
22916,10968.6,15051.6,15.02,87.2,0.07
34165,20780.5,16685.8,21.71,67.26,0.297
20664.3,12904.6,14267,13.36,73.7,0.1
31972.9,19433.4,15595.4,13.62,61.5,4.918
27193,17652.7,9197.33,17.1,78.3,0.082
32774,21994.9,21822.9,25.06,77.1,4.911
30287.7,18703.5,22975,20.87,89.6,4.917
31667.7,21625.6,15456.8,24.57,41.25,4.919
21992.2,12585.3,11345.5,14.38,89.1,0.076
43257.3,26225.4,18974.5,26.7,66.12,4.974
44597.1,26608.5,24903.9,14.25,74.5,0.071
35676.6,21931.9,16440.6,14.13,68.98,0.073
41649.7,32004.6,29341.7,30.3,65.22,4.904
25681,13434.1,12971.6,13.61,52.44,4.921
23495.4,19015.3,11022.7,15.57,85.9,0.081
40509.1,25117.8,17945.3,20.3,80.4,4.916
21138.9,12817.3,11088.6,14.41,91.1,0.068
37045,23209.1,14214.7,23.98,78.1,4.924
26525,16431.5,11549.2,19.17,79.6,4.915
18996.9,12905,6610.12,12.02,71.8,4.918
38438.1,23437.4,19968,28.44,36.46,4.92
35957.5,21702.1,16933,17,29.62,0.087
31606.8,18167.8,16093.3,16.84,37.18,0.082
25920,13759.8,14614.8,15.16,60.79,4.921
23717.3,14370.8,14947.1,15.32,65.52,0.08
23361.4,16760.2,10703,15.9,83.4,4.915
34016.6,22280.5,19621.3,24.89,67.66,4.912
23969.6,14742.9,15007.2,16.52,63.75,4.923
28749.6,16924.5,12669.7,17.78,88.5,4.916
40479.5,28351.9,29667.6,28.98,58.83,4.911
28658.5,21045.9,11930.6,20.29,65.72,4.922
38242,24269.9,23583.6,10.62,80.9,0.087
26873.6,18121.5,21618.1,25.25,61.12,4.903
29547.6,19093.9,13680,17.23,72,0.083
26545,15409.8,16124.5,11.51,85.9,0.072
20670.8,16244.6,7974.94,13.96,87.4,0.082
32955.1,27078.2,12429.3,15.64,75.2,0.075
26084.1,16030.4,11849.6,15.37,77.3,4.912
27919,18835.3,17829.4,14.71,63.97,0.08
34165.8,21304.4,16435.2,24.84,65.53,0.069
21508.1,12614.6,12942.6,10.34,66.58,0.084
34685.9,22484.2,16796.1,21.94,69.54,4.925
32578.4,17943.9,13443.9,23.07,75.4,4.916
44678.8,24140.5,28637.1,15,86.7,0.077
26067.7,21878.9,11225.1,12.73,74.5,0.073
43069.2,30292.4,40416.4,25.65,78.2,4.914
40364.1,33109.5,19468.4,21,71,0.084
23626.8,15030.4,14574.7,23.1,49.46,4.914
25923.1,15696.6,15968.3,18.01,88.3,0.224
22098.5,16404.5,10288.2,14.64,86.6,0.074
30299,20301.3,23299.1,20.76,72.6,4.916
25454.3,14593.9,12751,10.5,78,4.919
42957.9,24477.8,19186.3,26.29,35.91,4.921
42685,25001.7,26903.6,20.65,83.8,0.066
25409.6,15614.6,15117.1,3.778,78.8,0.081
39086.2,20738.5,26926.5,15.85,76,0.081
25954.1,13934.4,16878.5,14.87,87.1,0.075
25169.5,15672.9,11195.8,13.03,74.6,0.084
28164.2,17557.9,17035.1,17.48,86.6,4.919
34872.2,21139.7,15691.4,25.62,64.72,0.261
36165.7,22636.6,15456.1,25.5,42.95,0.273
36309.9,22599.4,17748.4,13.9,49.85,0.078
33275.8,22298.5,16895.2,23.19,58.86,0.072
31430.9,18124,15996.1,7.16,80.9,0.085
45736.7,27651.1,27831.1,21.19,62.54,4.918
35577.2,18621.2,23359,23.56,65.79,0.054
25444.7,15596.3,15047.1,16.99,86.1,4.917
47317.5,30691.1,42187.8,27.42,57.72,4.914
33211.9,20568.3,16478.7,12.08,62.7,0.082
31898.7,20491.2,14787.5,7.84,86.3,0.09
44419.4,26480.5,25304.5,14.04,64.59,0.075
32457.7,21749.5,16817.3,17.75,56.13,0.082
25095.4,21455,11456.4,12.15,54.75,0.087
32955.3,21687.5,16753.2,16.27,56.09,0.08
30819.7,17817.6,14507.1,13.71,74.1,0.072
27691.3,15111,13320.4,21.4,83.7,4.919
45137,25824.9,21280.8,26.44,33.64,4.922
31114.9,17317.9,16528.2,17.29,49.71,4.916
20361.5,9491.24,13399.3,14.54,89.8,0.068
35768.3,25606.8,27794.9,22.51,67.18,0.071
29827.2,16961.8,13620.9,20.39,63.25,4.921
24082.6,12596.3,14444.3,18.98,67.89,0.08
23215.2,18314.8,7577.43,14.38,78.4,0.071
27117,18426.7,17436.1,14.58,65.38,0.087
31856.5,25308.3,9144.8,20.63,63.41,0.082
42882.1,26121.4,26421.4,18.68,78.2,0.069
20925.7,11522.2,12677.8,14.87,79.3,0.081
34057.5,19909.8,18110.3,20.83,53.34,0.084
24030.9,14107.3,11508,24.47,92,4.918
29801.5,19716.5,24124.5,23.39,89.3,4.915
23396.9,18435.1,7575.9,8.62,88.6,0.081
25283.9,17273.9,16166.5,24.48,52.55,4.903
32111.5,22588.4,21571.4,25.98,89,4.91
33476.8,18744.7,15891.5,24.48,68.59,0.318
24996.9,19030.2,12462.7,18.53,63.78,0.07
19576.7,12499.7,13694.5,14.81,72.1,0.073
22821.3,13966,14232.3,10.15,73.4,0.079
28153.8,23801.7,16285.3,19.24,73.4,0.073
40626.9,32190.9,24478.5,30.19,53.42,4.906
45425.3,26834.7,25785.9,20.26,74,4.92
31692.3,25921.5,13844.8,13.33,79,0.079
37532.7,23778.2,26266.1,27.12,77.1,4.926
34871.5,28101.9,15074.2,14.94,76.8,0.085
29337,19687.9,18694.4,25.94,88.7,4.908
29950.8,24419,16343.1,21.05,61.84,0.072
31316.8,22273.6,13844,23.82,66.03,4.922
24902.8,12804.9,14765.8,12.7,85.1,0.086
39166.8,23777.5,24591.4,13.18,55.77,4.915
29438.6,20577.2,17623.3,15.65,83,0.072
40147.8,25313.9,29824.3,25.71,74.5,4.923
30871.3,19322.9,20644.5,23.39,86.3,4.922
34232.7,19478.6,16848.6,20.47,72.7,4.922
34529.5,20713.7,20133.9,15.27,56.28,0.081
27950.8,23054.1,12370.1,17.39,52.72,0.077
45024.6,26434.9,28587.3,20.94,84.4,0.071
32108.5,17615.4,12914.8,25.74,49.85,4.921
31600,25910.3,17268.4,21.02,56.47,0.071
37002.5,22625.4,17449.1,17.47,70.2,0.068
44129.6,27767.8,26747,11.45,68.08,0.089
36276.9,29380.2,17181.7,19.84,67.04,0.068
34051.6,19660.7,20160,20.41,53.54,0.09
30953.6,18763.4,16668.1,23.07,69.79,0.268
27640.4,17244.1,13596.9,20.97,64.55,0.271
32116.9,27424,12977.3,18.26,66.24,0.077
32742.1,22177.2,28372.2,24.94,53.89,4.923
35441.3,21117,21600,18.94,52.6,0.081
32023.1,20103.7,14667.1,21.62,57.12,0.072
27169.2,20261.2,13220.2,20.74,63.88,0.074
25061.3,14154.4,16418.9,12.93,69.94,0.084
36594.4,20791.7,18827.8,23.64,61.02,0.07
28483.8,16786.6,17559.3,14.75,89.6,0.072
32650.5,20427.4,14449.6,19.44,72,0.102
35496.2,19180.4,20567.3,16.43,84.9,0.075
23799.2,19349.5,10838.9,8.75,75.1,0.083
48953.6,26775.5,29627.1,23.98,46.66,4.919
30211.4,25749,9761.34,17.03,47.5,0.086
29298.2,19728.9,19113.3,8.33,84.7,0.076
34646.8,18472.9,18461.1,16.14,78.6,0.071
28058.4,17133.3,16190.6,24.38,90,4.921
30790.3,18931.2,20608,20.47,55.65,0.081
26023.7,17018.8,12452,13.95,57.5,0.083
27880.9,17912.2,12443.2,10.62,87,0.089
29196.4,20204.9,22251.5,19.63,61.89,4.902
23403.8,17876.6,10452.8,8.47,82.4,0.088
34297.9,20007.2,16985.1,30.23,42.45,4.919
21814.5,13372,11055.5,8.28,88,0.077
30528,21552.4,15120,14.65,81.6,0.083
32923.1,19976,20800,16.31,58.09,0.085
34522.8,20335.2,17227.6,19.34,49.86,0.09
34651.5,21166,16168.5,10.38,76.5,0.076
36183.1,21738.6,20869.1,14.32,65.42,0.082
22167.5,13174.5,13771.9,12.4,75,4.915
22387.8,17957.7,9813.21,12.52,48.1,0.078
30631.9,17751.1,17495.7,26.42,38.33,0.081
32810.1,20589.7,17418.8,13.13,49.02,0.087
30033.8,16551.9,19636.4,16.25,74.3,0.081
31708,26783.7,8827.85,11.79,64.04,0.09
39002.9,30973.4,17921.9,18.94,76.8,4.919
22027.1,13046.8,14148.2,11.35,66.04,4.917
44277.2,29681.9,30894.5,22.54,69.75,4.91
26918.1,15975.5,20133.4,25.29,66.41,4.923
39331.3,28215.2,33565.9,29.93,58.82,4.906
25608.8,15782.4,15722.8,13.97,62.12,0.079
22672.3,13511,14005.2,10.32,84.9,0.073
20782.4,12226.1,13436.1,13.74,70.8,0.071
32463.1,20949.9,22666.8,22.94,80.2,4.908
25595.8,16776.3,15661.3,19.34,75.4,0.079
24193.2,15279.8,15057.5,14.63,76.3,0.079
31676.9,21388.2,16323.9,26.2,29.79,0.083
44302.8,26189.6,19351.7,20,74.7,0.083
27162.5,15702.3,12302.5,20.12,72.2,0.294
26620.9,16286.1,13855.8,22.4,80.1,0.254
23603.7,13587.8,13813.5,12.32,73.8,0.078
23988.6,13358.9,16000,15.26,88.2,0.069
36680.2,21461,16641.3,15.43,60.01,0.073
33829,21939.8,12704.7,22.11,72,4.923
38158.4,23153.5,12728,27.31,43.08,4.925
35738.5,23377.6,12523.8,20.85,83.9,0.064
31820.3,19378.7,15624.4,13.71,59.43,4.922
22126.2,12891.3,8462.01,16.88,90.2,4.911
24601.5,15443.2,14961,7.62,85.4,0.084
30125.3,19220,12679.1,21.22,63.35,4.923
23021.8,15034.7,15383.1,8.26,79.9,0.087
36343.7,31345.8,16877.8,8.8,65.49,0.082
28857.3,17925.2,10013.8,19.67,89.1,4.909
29611.9,19954,19874.1,20.61,74.4,0.072
24991.9,16048.1,18213.9,21.66,54.56,4.92
24474.5,20292.1,10694.8,11.26,84.8,0.082
22510.8,16575.6,10282.4,14.97,87.6,0.073
23495.7,17668.1,13110.4,8.69,86.7,0.079
31698.2,18065.7,17534.5,18.5,50.74,0.083
47094.2,30060.8,41187.6,26.02,85.3,4.917
23709.6,11221.6,12997.8,14.59,90.9,0.073
46921.1,28253.6,23763.7,23.95,75.9,0.258
26646.4,14531,12937.9,20.73,72,4.918
21244.1,16864.1,8925.81,12.32,86.6,0.085
22505.3,12401.2,12138.8,11.81,68.38,4.916
37465.2,22182.6,11164,21.12,92.2,0.082
46591.4,27119.7,22173.3,24.29,61.42,4.922
34327.1,21567.1,16716.8,14.4,77.4,0.074
25394.4,15258.2,14913,18.65,84.6,4.918
25687.1,15150,12048.4,11.63,60.73,0.086
31193.8,25750.4,10311.3,15.12,44.74,4.92
27427.4,16152.4,16461.3,11.42,83.5,0.082
36133.8,21733.7,19437.1,20.64,69.06,4.924
30072.2,21033.6,22931.7,22.84,59.92,4.901
35723.1,30071.9,15678.1,10.67,70.6,4.919
35767.9,22674,18591.5,21.78,79.6,0.067
24813.3,13281.9,15610.2,14.7,80.5,0.081
24443.4,14936.2,14148.2,14.36,62.45,0.081
25495.1,14459.4,15880.8,17.38,90.4,0.069
31661.8,21093,15822.7,17.96,50.78,0.081
31425.1,21446.6,13649.8,23.89,65.8,4.924
30845.9,22276.2,16982.7,27.78,30.79,0.074
32724.7,18619.6,18077.1,17.06,80.6,0.076
23075.3,18675.7,10925.3,8.63,81.4,0.082
38760.1,27632.9,29305.6,28.25,65.62,4.905
38765.1,24256.3,24031.1,19.61,84.2,0.069
25390.6,14672.6,11607.5,16.99,90.3,4.913
40741.6,20401.2,26368,18.74,63.53,0.084
30276.8,18918.3,18493.5,13.61,84.5,0.089
38233.8,31395.9,21883.4,17.65,74.9,0.074
36045.6,23245.8,18556.8,27.36,36.64,4.92
38650,22417.8,12284.5,22.58,83.7,0.098
37692,26513.9,29083.2,39.6,14.31,0.072
38485.2,33054.3,16486,13.79,82.4,0.079
28111.9,15926.8,14250,27.96,44.61,4.924
33622.3,22557,30324.4,29.95,31.58,4.908
24781.4,16139.2,15141.1,22.38,71.5,4.917
28850.9,17947.6,17622.6,17.74,67.02,0.08
24366.8,13307.5,16081.5,14.83,87.3,0.073
32030.3,16966.2,17623.3,16.09,83.2,0.073
34183.7,24824.1,27137.1,24.89,60.23,4.908
36225.7,20821.6,18006.6,23.4,64.96,0.071
33542.8,21022,16374.2,22.82,52.22,0.073
32644.1,20965.3,16411.7,12.49,85.1,4.919
31385.6,22663.4,9450.18,12.41,67.17,0.092
28226.5,17034.5,13667.5,20.97,54.18,0.289
39233.9,22635.9,25083.5,8.99,51.29,0.086
24727.1,15436.5,13560.5,20.33,56.22,0.08
21496,14866.8,8321.95,15.11,87.2,4.917
27892.5,16420.3,12541.3,24.6,41.35,4.921
26451.9,15087.3,16090.7,17.29,90.2,0.073
27015.9,15552.6,12849.7,18.65,89.3,4.916
29316.9,20380.2,11514.2,17.17,73.1,4.918
39656.6,22171.9,26053.8,17.4,71.8,0.082
42635.5,29350.6,39838,31.46,39.71,0.07
27068.9,18665,12242.9,14.99,68.87,4.921
41498.7,24802.4,25324.3,13.33,70.7,4.919
35165.3,20990,14438.2,23.81,61.49,4.918
42378.5,26136.2,24689.9,21.64,67.44,4.927
39866.2,33776,15777.2,14.76,79.7,0.087
32613.1,18931.2,18589.1,24.45,40.61,4.922
26488.2,21753.9,10712.1,17.05,56.17,0.087
37558.3,26291,29811.2,24.87,88.6,4.917
45711.3,27898.1,27713,21.41,83,0.066
40641,24613,23710.4,19.01,86.5,4.919
34443.1,27632.2,15944.1,15.67,67.71,0.079
35043.6,20921.8,19298.9,15.99,82.6,0.071
32758.5,20389,14249,16.71,73.7,0.086
24900.1,14029.7,16058.2,14.85,85.1,0.074
40313.6,22868.6,21910.4,24.33,52.42,4.929
43813.8,26351.7,25541.1,18.11,56.86,0.08
35246.9,28856,15505.9,17.24,64.84,0.085
22816.2,15042.4,11261.2,24.07,93,4.924
43834.6,25907.6,25824.5,13.64,72.1,0.083
23027.7,19149.2,7338.8,16.23,67.02,4.918
50893.9,34163.9,38400,25.06,58.75,0.074
38941.5,32318.2,17430.4,20.83,67.87,0.074
29384,23620.7,10228.1,9.75,79.5,0.089
24949.7,14088.4,16546.9,14.77,85.4,0.068
21183.3,16665.2,9012.24,9.45,89.4,0.082
46016.4,26768,32391.9,21.81,85.4,4.918
30216.1,19788.6,24016.1,23.8,54.93,4.918
35064.6,28930.2,15626,16.77,62.41,0.084
21073.8,17585.8,7877.07,12.5,78.2,4.918
39124,33437.3,16001.9,16.24,75.7,0.069
27587.7,24076.9,10565.8,10.38,90.3,0.081
34677.8,20342.6,18816,13.59,87.3,0.068
36594.8,24846.8,31927,26.9,73.3,4.916
43763.4,26678.6,27208.4,21.48,77.2,4.919
24951.5,17076.2,12531.2,23.95,93.3,4.927
38801.2,31694.2,17180.8,19.33,86.6,0.073
37219.4,27089.3,30112.1,25.91,88.2,4.911
32573.2,20684.5,17256.9,14.71,62.47,0.078
33864.6,28000.4,14660.2,10.23,72.4,4.925
28118.6,22773.9,12279.5,15.55,71.3,0.085
33490.6,20753.8,16175.4,16.42,74.1,0.071
25569.2,17996.3,8506.99,14.86,60.39,4.924
36299.5,22662.8,12849.7,22.72,74,4.916
25575.7,21157.4,11000.2,8.96,81,0.086
44996.1,26671.4,19503.5,25.02,60.42,4.924
24144.4,14451.1,13881.9,11.26,66.48,4.918
24772.9,14480.2,15416,11.88,68.18,4.919
35044.8,24140.5,26474.3,27.45,37.32,4.915
23710.8,17702.5,11201.9,16.29,75.9,0.066
33658.8,21898.8,11741.8,23.92,54.49,0.082
28819.1,17420,14026.4,21.87,67.02,0.281
27243.6,16141.5,16281.3,12.8,77.3,0.075
23407.7,13529.3,13761.3,9.83,87.9,0.07
24464.2,19266,12500.4,17.85,71.8,0.073
31838.6,19072.3,15965.9,12.29,65.58,4.913
35440.4,19400.4,19514.2,15.99,79.7,0.069
23728.9,15763.3,14604.9,22.61,68.67,4.924
37550.3,19481.7,16385.8,22.17,56.91,0.085
32595.9,21392,16090.7,21.18,71.3,0.067
40968.4,24891.6,24340.1,19.02,86.3,0.065
35434.2,20613.8,18536.7,16.61,84.8,0.074
29225.3,18091.2,13110.4,9.45,76,0.083
21557.5,13878.4,14122.4,9.47,84.4,0.086
28236.3,16818.3,14400,11.98,74.6,4.921
41796.6,23883.3,25980.8,10.34,53.67,0.081
35081.3,21540.1,21415.4,19.7,84.8,0.065
21579.5,13515.8,10744.6,19.19,89.2,4.922
31878.3,25778.5,10084,17.55,50.04,0.075
35509.4,23508.5,15579.7,24.88,72.7,0.327
46842.9,26217.9,27848.9,22.71,75.9,0.073
24430.6,16017.7,16828.1,21.07,79.4,4.905
38813.2,25163.5,23664.6,15.9,58.32,0.077
37517.9,32023.3,14947.4,16.59,70,0.074
34757.5,19440.7,15891.5,25.58,61.22,0.303
37342.4,20949.8,23220.7,19.79,57.82,0.07
26613,17027,16783.8,20.74,85.8,0.066
24692.7,15592.7,11479.5,10.85,77.8,0.076
40741,22951.9,28167.4,28.13,64.53,4.911
35284.8,22067.8,17516.3,23.69,60.65,0.069
28296.6,15762.2,15544.4,26.28,43.35,4.963
30914.4,19809.1,20686.3,13.7,78.5,0.084
38297.9,25241.8,30631.6,24.29,84.1,4.918
21642.5,13957.9,10779.6,18.55,81.6,4.912
41896.7,23841.6,23955.7,20.24,85.4,0.067
34988.9,20034.1,17169.7,11.86,85.8,0.087
31575.4,26509.1,8321.93,15.73,72.1,0.072
27757.4,15552.6,12914.2,21.07,77,0.078
32774.3,15048.9,17739.6,16.41,77.9,0.07
25444.7,15470,15169.6,14.84,71.6,0.073
