DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-05-21 10:30:00,oZ35aAeoifZaQzV,0,0,2028,1.66001e+09
2020-05-24 23:30:00,Mx2yZCDsyf6DPfv,0,0,4962,2.53099e+06
2020-05-19 07:30:00,vOuJvMaM2sgwLmb,478.527,469.153,240.867,2.23728e+06
2020-05-28 11:45:00,Et9kgGMDl729KT4,1190.29,1160.54,3860,1.77489e+06
2020-05-26 11:15:00,q49J1IKaHRwDQnt,0,0,1870,403697
2020-05-16 15:00:00,oZ35aAeoifZaQzV,683.413,668.88,7315,1.65998e+09
2020-06-03 18:45:00,Qf4GUc1pJu5T6c6,0,0,6027,8.38568e+08
2020-06-10 04:00:00,oZ35aAeoifZaQzV,0,0,8094,1.66016e+09
2020-05-22 15:15:00,Quc1TzYxW2pYoWX,666.664,653,2650.43,3.29538e+08
2020-06-17 16:00:00,4UPUqMRk7TRMgml,311.767,306.2,4082.93,2.65313e+06
2020-05-31 10:30:00,oZ35aAeoifZaQzV,898.671,879.143,1826.5,1.66009e+09
2020-05-16 05:45:00,xMbIugepa2P7lBB,0,0,0,1.06666e+08
2020-06-14 08:15:00,IQ2d7wF4YD8zU1Q,377.547,370.567,353.333,2.0162e+07
2020-06-11 23:00:00,PeE6FRyGXUgsRhN,0,0,3834,1.34852e+09
2020-06-15 08:00:00,LYwnQax7tkwH5Cb,477.447,468.127,374.267,1.7951e+09
2020-06-03 02:30:00,Qf4GUc1pJu5T6c6,0,0,0,8.38562e+08
2020-06-10 14:15:00,4UPUqMRk7TRMgml,288.587,282.86,2183.87,1.9238e+06
2020-06-16 20:15:00,LYwnQax7tkwH5Cb,0,0,5208,1.79511e+09
2020-05-23 04:00:00,Et9kgGMDl729KT4,0,0,0,1.73912e+06
2020-05-30 04:00:00,LYwnQax7tkwH5Cb,0,0,0,1.79503e+09
2020-05-29 01:00:00,Mx2yZCDsyf6DPfv,0,0,0,2.5625e+06
2020-06-17 05:30:00,PeE6FRyGXUgsRhN,0,0,0,1.34854e+09
2020-05-16 16:45:00,oZZkBaNadn6DNKz,108.464,105.621,6191.14,1.70809e+09
2020-05-30 07:45:00,xMbIugepa2P7lBB,192.187,188.1,155.133,1.06777e+08
2020-05-17 15:15:00,rrq4fwE8jgrTyWY,362.78,356.587,4015.87,1.20981e+08
2020-06-16 16:15:00,vOuJvMaM2sgwLmb,372.087,365.233,5287.13,2.42312e+06
2020-06-10 14:30:00,vOuJvMaM2sgwLmb,490.033,480.433,4679.67,2.38823e+06
2020-06-03 16:15:00,4UPUqMRk7TRMgml,316.753,311.14,5725.13,2.57003e+06
2020-05-20 18:15:00,81aHJ1q11NBPMrL,52.4214,50.7,3429.71,1.21531e+09
2020-06-15 13:00:00,WcxssY2VbP4hApt,635.333,622.313,4267.07,1.819e+08
2020-06-05 14:00:00,mqwcsP2rE7J0TFp,384.353,377.707,5932.13,5.93741e+08
2020-05-24 10:15:00,oZZkBaNadn6DNKz,1120.56,1094.97,2320.4,1.70814e+09
2020-05-29 00:45:00,Quc1TzYxW2pYoWX,0,0,4863,3.29571e+08
2020-05-29 09:00:00,oZZkBaNadn6DNKz,965.873,944.567,929.8,1.70818e+09
2020-05-24 05:15:00,oZZkBaNadn6DNKz,0,0,0,1.70814e+09
2020-06-16 14:00:00,Qf4GUc1pJu5T6c6,748.72,733.033,3956.33,8.38641e+08
2020-05-19 04:00:00,Qf4GUc1pJu5T6c6,0,0,0,8.38451e+08
2020-06-13 04:45:00,vOuJvMaM2sgwLmb,0,0,4778,2.39772e+06
2020-05-15 04:45:00,WcxssY2VbP4hApt,0,0,0,1.81695e+08
2020-06-02 01:45:00,PeE6FRyGXUgsRhN,0,0,0,1.34846e+09
2020-06-16 21:15:00,oZ35aAeoifZaQzV,0,0,5623,1.66018e+09
2020-05-18 15:30:00,LYwnQax7tkwH5Cb,533.407,522.98,2728,1.79498e+09
2020-06-13 13:15:00,PeE6FRyGXUgsRhN,960.96,938.647,3770.27,1.34853e+09
2020-06-07 06:15:00,PeE6FRyGXUgsRhN,42.0933,40.7,8.4,1.34849e+09
2020-05-27 14:45:00,9kRcWv60rDACzjR,0,0,0,0
2020-06-15 20:15:00,xoJJ8DcxJEcupym,0,0,6083,2.09326e+08
2020-06-04 07:00:00,81aHJ1q11NBPMrL,165.2,161.653,67.9333,1.2154e+09
2020-06-13 19:30:00,rrq4fwE8jgrTyWY,0,0,6127,1.21111e+08
2020-06-16 01:15:00,xoJJ8DcxJEcupym,0,0,6083,2.09326e+08
2020-05-24 09:30:00,9kRcWv60rDACzjR,936.621,916.121,1514.86,2.24778e+09
2020-06-07 06:45:00,Quc1TzYxW2pYoWX,64.8467,62.7867,31.8,3.29609e+08
2020-06-06 01:30:00,oZZkBaNadn6DNKz,0,0,0,1.70822e+09
2020-06-15 04:30:00,q49J1IKaHRwDQnt,0,0,7476,505265
2020-06-05 08:30:00,oZZkBaNadn6DNKz,790.56,773.84,569.933,1.70822e+09
2020-05-15 20:45:00,oZZkBaNadn6DNKz,0,0,5396,1.70809e+09
2020-05-21 05:00:00,Et9kgGMDl729KT4,0,0,0,1.72889e+06
2020-06-10 15:00:00,q49J1IKaHRwDQnt,297.727,292.153,4659.27,482297
2020-05-30 07:30:00,NgDl19wMapZy17u,150.943,147.486,119,1.1163e+08
2020-05-26 23:15:00,Et9kgGMDl729KT4,0,0,8289,1.76237e+06
2020-06-17 19:15:00,IQ2d7wF4YD8zU1Q,0,0,4251,2.01851e+07
2020-05-19 00:45:00,PeE6FRyGXUgsRhN,0,0,0,1.34838e+09
2020-05-21 14:15:00,WcxssY2VbP4hApt,1117.88,1092.37,6897.2,1.81751e+08
2020-05-26 13:00:00,Mx2yZCDsyf6DPfv,1276.36,1244.45,5765.67,2.54592e+06
2020-05-18 07:00:00,oZZkBaNadn6DNKz,4.42667,4.26667,0.333333,1.7081e+09
2020-06-14 23:00:00,Quc1TzYxW2pYoWX,0,0,2058,3.29636e+08
2020-06-13 03:15:00,LYwnQax7tkwH5Cb,0,0,4500,1.79509e+09
2020-06-09 08:30:00,vOuJvMaM2sgwLmb,716.807,701.713,836.267,2.37652e+06
2020-05-29 12:00:00,Qf4GUc1pJu5T6c6,1035.43,1012.22,3975.4,8.38531e+08
2020-05-17 04:45:00,vOuJvMaM2sgwLmb,0,0,0,2.22643e+06
2020-05-28 21:15:00,Mx2yZCDsyf6DPfv,0,0,3727,2.5625e+06
2020-06-01 06:15:00,IQ2d7wF4YD8zU1Q,29.7267,28.72,3.6,2.0078e+07
2020-05-20 23:15:00,V94E5Ben1TlhnDV,0,0,9237,1.41213e+09
2020-06-14 12:00:00,xMbIugepa2P7lBB,833.614,815.329,3106.64,1.06876e+08
2020-05-24 11:15:00,oZ35aAeoifZaQzV,418.62,408.16,3429.73,1.66004e+09
2020-05-19 08:00:00,Quc1TzYxW2pYoWX,348.727,342.587,361.133,3.29526e+08
2020-05-21 09:15:00,WcxssY2VbP4hApt,859.707,841.227,1313.8,1.81746e+08
2020-05-21 18:00:00,WcxssY2VbP4hApt,77.4933,75.1667,9146.07,1.81753e+08
2020-06-14 23:15:00,vOuJvMaM2sgwLmb,0,0,7463,2.41156e+06
2020-05-19 21:00:00,81aHJ1q11NBPMrL,0,0,6771,1.2153e+09
2020-05-22 19:30:00,LlT2YUhhzqhg5Sw,0,0,5052,2.82642e+08
2020-06-15 00:00:00,4UPUqMRk7TRMgml,0,0,1868,2.64132e+06
2020-05-16 00:30:00,rrq4fwE8jgrTyWY,0,0,0,1.2097e+08
2020-05-30 23:30:00,LlT2YUhhzqhg5Sw,0,0,7952,2.82706e+08
2020-05-17 01:30:00,V94E5Ben1TlhnDV,0,0,0,1.4121e+09
2020-06-08 00:15:00,oZ35aAeoifZaQzV,0,0,7860,1.66014e+09
2020-06-15 06:15:00,LlT2YUhhzqhg5Sw,31.8267,30.7667,4.86667,2.82773e+08
2020-05-15 03:00:00,PeE6FRyGXUgsRhN,0,0,0,1.34835e+09
2020-05-27 11:15:00,Quc1TzYxW2pYoWX,871.333,852.54,2729,3.29561e+08
2020-06-10 21:45:00,NgDl19wMapZy17u,0,0,2618,1.11711e+08
2020-05-17 02:45:00,vOuJvMaM2sgwLmb,0,0,0,2.22643e+06
2020-06-03 19:15:00,LYwnQax7tkwH5Cb,0,0,4135,1.79506e+09
2020-06-10 16:15:00,IQ2d7wF4YD8zU1Q,462.4,453.7,5367.47,2.01493e+07
2020-06-09 01:15:00,LlT2YUhhzqhg5Sw,0,0,2841,2.82746e+08
2020-06-14 08:00:00,Et9kgGMDl729KT4,425.14,416.92,438.8,1.84173e+06
2020-05-18 02:45:00,q49J1IKaHRwDQnt,0,0,5727,358279
2020-06-07 04:00:00,NgDl19wMapZy17u,0,0,8134,1.11683e+08
2020-06-12 14:00:00,V94E5Ben1TlhnDV,764.147,748.107,2878.53,1.41227e+09
2020-05-25 11:00:00,81aHJ1q11NBPMrL,1195.24,1165.83,3017.2,1.21534e+09
2020-05-23 13:45:00,Mx2yZCDsyf6DPfv,1212.04,1181.75,6773.4,2.52315e+06
2020-06-12 13:00:00,q49J1IKaHRwDQnt,111.12,108.947,486.733,195673
2020-06-12 16:00:00,rrq4fwE8jgrTyWY,427.033,419.347,4005,1.21105e+08
2020-05-26 11:45:00,oZ35aAeoifZaQzV,1294.85,1262.47,4187.53,1.66006e+09
2020-06-16 00:00:00,xoJJ8DcxJEcupym,0,0,6083,2.09326e+08
2020-06-15 04:00:00,WcxssY2VbP4hApt,0,0,7634,1.81896e+08
2020-06-08 07:45:00,Mx2yZCDsyf6DPfv,486.093,476.62,354.133,2.63328e+06
2020-06-16 18:00:00,PeE6FRyGXUgsRhN,39.5467,38.22,3799.8,1.34854e+09
2020-06-17 12:45:00,oZZkBaNadn6DNKz,803.747,786.713,2380.13,1.70829e+09
2020-05-29 13:15:00,vOuJvMaM2sgwLmb,869.42,850.42,2063.6,2.31708e+06
2020-05-15 21:00:00,NgDl19wMapZy17u,0,0,9475,1.11522e+08
2020-06-07 12:45:00,Qf4GUc1pJu5T6c6,914.253,893.367,4561.13,8.38595e+08
2020-06-11 10:15:00,xoJJ8DcxJEcupym,502.42,492.573,940.8,2.09298e+08
2020-05-15 15:30:00,oZZkBaNadn6DNKz,659.647,646.153,4482.8,1.70809e+09
2020-05-24 17:45:00,q49J1IKaHRwDQnt,122.187,118.847,8826.47,395584
2020-05-19 05:15:00,xoJJ8DcxJEcupym,0,0,0,2.0916e+08
2020-06-09 05:30:00,Quc1TzYxW2pYoWX,0,0,2825.2,3.0764e+08
2020-05-28 11:00:00,rrq4fwE8jgrTyWY,0,0,1645,1.21038e+08
2020-06-04 09:45:00,xoJJ8DcxJEcupym,700.3,685.471,1344.86,2.09255e+08
2020-06-11 08:45:00,oZ35aAeoifZaQzV,360.953,354.733,308.933,1.66016e+09
2020-05-15 01:15:00,mqwcsP2rE7J0TFp,0,0,0,5.9358e+08
2020-05-21 13:30:00,Qf4GUc1pJu5T6c6,1269.56,1237.82,6044.36,8.38468e+08
2020-05-25 22:30:00,LYwnQax7tkwH5Cb,0,0,4940,1.79501e+09
2020-06-15 19:30:00,81aHJ1q11NBPMrL,0,0,6307,1.21548e+09
2020-05-25 17:00:00,LlT2YUhhzqhg5Sw,286.247,280.967,8726.27,2.82664e+08
2020-05-30 00:30:00,oZZkBaNadn6DNKz,0,0,0,1.70819e+09
2020-05-18 02:00:00,Quc1TzYxW2pYoWX,0,0,3548,3.29523e+08
2020-06-04 17:45:00,Quc1TzYxW2pYoWX,101.88,98.9867,5218.13,3.29602e+08
2020-05-27 21:15:00,q49J1IKaHRwDQnt,0,0,9016,414923
2020-06-15 15:15:00,vOuJvMaM2sgwLmb,662.553,648.827,5443.33,2.417e+06
2020-06-04 18:30:00,oZ35aAeoifZaQzV,23.9333,23.1333,3736.87,1.66012e+09
2020-05-31 10:30:00,mqwcsP2rE7J0TFp,909.633,889.78,1815.87,5.93708e+08
2020-05-21 05:15:00,xoJJ8DcxJEcupym,0,0,0,2.09169e+08
2020-06-06 11:15:00,9kRcWv60rDACzjR,1081.98,1055.41,3328.47,2.24786e+09
2020-05-20 17:30:00,PeE6FRyGXUgsRhN,231.14,226.633,2598.47,1.34838e+09
2020-06-11 03:15:00,Qf4GUc1pJu5T6c6,0,0,5556,8.38621e+08
2020-05-18 17:15:00,V94E5Ben1TlhnDV,195.029,191.171,4721,1.41211e+09
2020-06-04 19:15:00,vOuJvMaM2sgwLmb,0,0,6885,2.35311e+06
2020-06-11 20:15:00,PeE6FRyGXUgsRhN,0,0,3834,1.34852e+09
2020-05-31 05:15:00,vOuJvMaM2sgwLmb,0,0,0,2.32669e+06
2020-06-13 18:30:00,Quc1TzYxW2pYoWX,24.08,23.2533,5474.93,3.29633e+08
2020-06-14 04:45:00,LlT2YUhhzqhg5Sw,0,0,2911,2.82766e+08
2020-05-24 04:45:00,Quc1TzYxW2pYoWX,0,0,0,3.29543e+08
2020-06-02 08:30:00,xoJJ8DcxJEcupym,510.38,500.373,738.533,2.09245e+08
2020-06-08 14:00:00,V94E5Ben1TlhnDV,1239.84,1209.04,6351.73,1.41225e+09
2020-06-14 08:45:00,mqwcsP2rE7J0TFp,378.786,372.064,775.643,5.93794e+08
2020-06-08 12:45:00,V94E5Ben1TlhnDV,1285.93,1254.17,5032.73,1.41225e+09
2020-06-07 06:30:00,IQ2d7wF4YD8zU1Q,68.5857,66.4286,21.7143,2.01187e+07
2020-05-30 12:15:00,WcxssY2VbP4hApt,623.8,609.98,2308.87,1.21213e+08
2020-06-03 17:00:00,oZZkBaNadn6DNKz,274.847,269.68,4631.67,1.70821e+09
2020-05-31 01:00:00,xMbIugepa2P7lBB,0,0,8093,1.06784e+08
2020-06-09 00:45:00,Et9kgGMDl729KT4,0,0,3189,1.82197e+06
2020-06-04 21:45:00,PeE6FRyGXUgsRhN,0,0,6168,1.34848e+09
2020-05-19 15:30:00,NgDl19wMapZy17u,182.587,178.753,6593.87,1.11551e+08
2020-06-15 02:30:00,Mx2yZCDsyf6DPfv,0,0,3304,2.67074e+06
2020-06-06 17:45:00,WcxssY2VbP4hApt,170.207,166.527,8315.6,1.8186e+08
2020-06-03 00:45:00,Quc1TzYxW2pYoWX,0,0,4962,3.29593e+08
2020-06-04 10:15:00,Et9kgGMDl729KT4,0,0,1327,1.8098e+06
2020-05-19 21:15:00,LlT2YUhhzqhg5Sw,0,0,6554,2.82628e+08
2020-06-02 20:45:00,NgDl19wMapZy17u,0,0,7098,1.11656e+08
2020-05-25 09:15:00,q49J1IKaHRwDQnt,848.8,830.587,1265.87,396896
2020-06-09 02:45:00,WcxssY2VbP4hApt,0,0,3585,1.81865e+08
2020-06-14 11:15:00,oZ35aAeoifZaQzV,0,0,1745,1.66017e+09
2020-05-23 02:00:00,81aHJ1q11NBPMrL,0,0,0,1.21532e+09
2020-06-16 03:15:00,oZ35aAeoifZaQzV,0,0,2711,1.66018e+09
2020-06-17 20:45:00,Mx2yZCDsyf6DPfv,0,0,4441,2.68335e+06
2020-06-16 23:15:00,Mx2yZCDsyf6DPfv,0,0,5526,2.67891e+06
2020-06-12 23:00:00,9kRcWv60rDACzjR,0,0,4693,2.24789e+09
2020-06-10 05:15:00,4UPUqMRk7TRMgml,0,0,8098,2.6187e+06
2020-05-16 04:45:00,vOuJvMaM2sgwLmb,0,0,0,2.22154e+06
2020-06-17 16:30:00,xMbIugepa2P7lBB,292.287,286.907,4000.4,1.06896e+08
2020-05-31 16:15:00,vOuJvMaM2sgwLmb,221.907,217.587,6310.33,2.333e+06
2020-05-17 19:15:00,Quc1TzYxW2pYoWX,0,0,3548,3.29523e+08
2020-06-13 15:45:00,4UPUqMRk7TRMgml,739.28,723.7,5371.93,2.63823e+06
2020-06-15 03:30:00,LlT2YUhhzqhg5Sw,0,0,7445,2.82773e+08
2020-05-25 02:45:00,81aHJ1q11NBPMrL,0,0,0,0
2020-05-31 01:00:00,V94E5Ben1TlhnDV,0,0,0,1.41221e+09
2020-06-06 14:15:00,4UPUqMRk7TRMgml,838.393,818.42,5229.33,2.07336e+06
2020-06-10 12:15:00,oZZkBaNadn6DNKz,1236.51,1206.2,3137.93,1.70825e+09
2020-06-01 02:00:00,rrq4fwE8jgrTyWY,0,0,0,1.21061e+08
2020-05-31 23:15:00,Quc1TzYxW2pYoWX,0,0,5399,3.29584e+08
2020-05-15 12:30:00,rrq4fwE8jgrTyWY,0,0,2300,1.20966e+08
2020-05-26 16:45:00,WcxssY2VbP4hApt,473.093,464.12,9146.47,1.81793e+08
2020-05-31 16:30:00,Mx2yZCDsyf6DPfv,199.087,195.16,6479.27,2.58542e+06
2020-06-08 00:30:00,V94E5Ben1TlhnDV,0,0,0,1.41224e+09
2020-06-04 05:45:00,oZ35aAeoifZaQzV,0,0,0,1.66011e+09
2020-05-25 16:30:00,vOuJvMaM2sgwLmb,321.414,315.45,8784.43,2.28699e+06
2020-06-14 04:15:00,Quc1TzYxW2pYoWX,0,0,5477,3.29633e+08
2020-06-09 23:30:00,oZZkBaNadn6DNKz,0,0,7902,1.70825e+09
2020-05-27 16:15:00,Quc1TzYxW2pYoWX,476.686,467.529,6896.43,3.29566e+08
2020-06-05 03:45:00,LlT2YUhhzqhg5Sw,0,0,2927,2.82727e+08
2020-06-14 04:00:00,V94E5Ben1TlhnDV,0,0,0,1.41228e+09
2020-05-21 04:15:00,oZZkBaNadn6DNKz,0,0,0,1.70811e+09
2020-05-15 01:45:00,IQ2d7wF4YD8zU1Q,0,0,0,1.99415e+07
2020-05-30 20:15:00,81aHJ1q11NBPMrL,0,0,7156,1.21538e+09
2020-06-03 09:45:00,Qf4GUc1pJu5T6c6,760.153,743.833,1228.27,8.38563e+08
2020-06-16 23:15:00,PeE6FRyGXUgsRhN,0,0,3812,1.34854e+09
2020-05-25 16:45:00,xoJJ8DcxJEcupym,382.2,375.621,8663.64,2.09204e+08
2020-06-08 07:30:00,4UPUqMRk7TRMgml,409.753,402.233,220,2.6016e+06
2020-05-15 03:00:00,Et9kgGMDl729KT4,0,0,0,1.70425e+06
2020-05-28 02:00:00,V94E5Ben1TlhnDV,0,0,0,1.41218e+09
2020-06-03 06:00:00,4UPUqMRk7TRMgml,2.33333,2.25333,0,2.5643e+06
2020-05-20 19:45:00,LYwnQax7tkwH5Cb,0,0,4592,1.79499e+09
2020-05-29 02:30:00,xoJJ8DcxJEcupym,0,0,0,2.09223e+08
2020-06-09 20:45:00,IQ2d7wF4YD8zU1Q,0,0,8151,2.0144e+07
2020-06-05 06:00:00,WcxssY2VbP4hApt,3.51333,3.39333,0,1.81848e+08
2020-05-30 08:00:00,rrq4fwE8jgrTyWY,353.853,347.473,227.6,1.21047e+08
2020-05-18 17:15:00,Qf4GUc1pJu5T6c6,198.121,194.229,7686.5,8.38451e+08
2020-06-08 05:45:00,NgDl19wMapZy17u,0,0,0,1.11691e+08
2020-05-16 18:15:00,LlT2YUhhzqhg5Sw,0,0,7542,2.8261e+08
2020-05-22 01:00:00,81aHJ1q11NBPMrL,0,0,0,1.21531e+09
2020-06-07 15:15:00,Et9kgGMDl729KT4,0,0,254.429,259716
2020-06-06 15:45:00,PeE6FRyGXUgsRhN,640.58,627.08,1231.67,1.34849e+09
2020-05-28 17:30:00,xoJJ8DcxJEcupym,199.943,195.993,8553.43,2.09223e+08
2020-05-16 09:15:00,LYwnQax7tkwH5Cb,905.52,885.833,1322.93,1.79497e+09
2020-06-06 04:30:00,NgDl19wMapZy17u,0,0,7629,1.11675e+08
2020-06-05 23:00:00,Quc1TzYxW2pYoWX,0,0,3779,3.29606e+08
2020-05-25 11:00:00,oZ35aAeoifZaQzV,1233.29,1202.45,3134.4,1.66005e+09
2020-05-15 07:45:00,mqwcsP2rE7J0TFp,560.853,549.673,422.133,5.9358e+08
2020-05-17 10:15:00,Quc1TzYxW2pYoWX,74.7467,73.2533,969.067,3.29521e+08
2020-06-04 10:30:00,LYwnQax7tkwH5Cb,0,0,1420,1.79506e+09
2020-05-30 08:30:00,9kRcWv60rDACzjR,223.773,219.4,379.133,2.24782e+09
2020-05-17 02:45:00,V94E5Ben1TlhnDV,0,0,0,1.4121e+09
2020-05-30 17:15:00,PeE6FRyGXUgsRhN,289.74,284.407,3912.13,1.34845e+09
2020-06-06 00:45:00,q49J1IKaHRwDQnt,0,0,2895,464866
2020-06-10 18:15:00,oZZkBaNadn6DNKz,0,0,5460,1.70826e+09
2020-06-02 04:30:00,LlT2YUhhzqhg5Sw,0,0,0,2.82716e+08
2020-05-26 03:00:00,Mx2yZCDsyf6DPfv,0,0,0,2.54016e+06
2020-06-06 18:30:00,NgDl19wMapZy17u,27.2933,26.3667,8130.67,1.11683e+08
2020-06-01 09:00:00,xMbIugepa2P7lBB,888,868.779,763.5,1.06792e+08
2020-06-13 14:30:00,WcxssY2VbP4hApt,1185.59,1157.07,4633.47,1.81886e+08
2020-06-07 08:30:00,Mx2yZCDsyf6DPfv,549.213,538.32,504.067,2.62562e+06
2020-06-14 14:45:00,NgDl19wMapZy17u,1000.14,977.053,4911.27,1.11728e+08
2020-06-12 02:15:00,rrq4fwE8jgrTyWY,0,0,3650,1.21101e+08
2020-06-14 17:15:00,V94E5Ben1TlhnDV,220.693,216.357,3152.21,1.41228e+09
2020-06-05 00:00:00,q49J1IKaHRwDQnt,0,0,5710,461971
2020-06-03 23:15:00,oZZkBaNadn6DNKz,0,0,4809,1.70821e+09
2020-06-17 08:00:00,vOuJvMaM2sgwLmb,186.093,182.427,146.8,2.42352e+06
2020-06-12 03:45:00,xoJJ8DcxJEcupym,0,0,3941,2.09301e+08
2020-06-11 12:15:00,Et9kgGMDl729KT4,52.3846,51.5,251.231,703827
2020-06-16 03:00:00,Et9kgGMDl729KT4,0,0,2199,1.84554e+06
2020-06-03 00:15:00,Quc1TzYxW2pYoWX,0,0,4962,3.29593e+08
2020-05-22 07:30:00,oZZkBaNadn6DNKz,413.093,405.813,253.2,1.70812e+09
2020-05-31 13:30:00,81aHJ1q11NBPMrL,1125.69,1098.85,4556.47,1.21539e+09
2020-06-12 07:45:00,IQ2d7wF4YD8zU1Q,280.607,275.48,181.6,2.01537e+07
2020-06-17 09:00:00,oZ35aAeoifZaQzV,198.54,194.607,370.133,1.66018e+09
2020-06-07 17:15:00,vOuJvMaM2sgwLmb,301.007,295.787,1726.8,2.3665e+06
2020-06-11 15:00:00,xoJJ8DcxJEcupym,388.4,381.507,3252.6,2.093e+08
2020-05-22 22:45:00,oZ35aAeoifZaQzV,0,0,9866,1.66003e+09
2020-06-09 17:30:00,oZZkBaNadn6DNKz,174.38,170.793,7814.33,1.70825e+09
2020-05-27 10:15:00,vOuJvMaM2sgwLmb,0,0,0,0
2020-06-11 22:30:00,oZZkBaNadn6DNKz,0,0,3921,1.70826e+09
2020-06-13 19:45:00,q49J1IKaHRwDQnt,0,0,6393,497789
2020-05-16 20:30:00,LYwnQax7tkwH5Cb,0,0,3176,1.79497e+09
2020-06-02 02:45:00,Mx2yZCDsyf6DPfv,0,0,0,2.58992e+06
2020-05-19 16:30:00,WcxssY2VbP4hApt,88.5214,85.9286,6802.86,1.81735e+08
2020-05-29 01:15:00,9kRcWv60rDACzjR,0,0,0,2.24782e+09
2020-05-22 08:00:00,oZZkBaNadn6DNKz,559.847,548.707,495.533,1.70812e+09
2020-06-02 21:00:00,WcxssY2VbP4hApt,0,0,3877,1.81838e+08
2020-06-14 13:30:00,LYwnQax7tkwH5Cb,1115.33,1088.55,4992.07,1.7951e+09
2020-06-12 18:15:00,vOuJvMaM2sgwLmb,93.0733,90.4,4759.33,2.3977e+06
2020-06-17 12:30:00,Mx2yZCDsyf6DPfv,762.107,746.12,2220.6,2.68113e+06
2020-05-24 20:30:00,Et9kgGMDl729KT4,0,0,3416,1.74713e+06
2020-06-11 05:00:00,IQ2d7wF4YD8zU1Q,0,0,5627,2.01496e+07
2020-06-13 04:45:00,Quc1TzYxW2pYoWX,0,0,3668,3.29628e+08
2020-05-20 08:15:00,oZZkBaNadn6DNKz,545.08,534.453,548.533,1.70811e+09
2020-06-01 10:30:00,mqwcsP2rE7J0TFp,1009.07,985.34,2158.47,5.93715e+08
2020-06-14 11:15:00,xMbIugepa2P7lBB,959.4,937.057,2479.29,1.06876e+08
2020-05-31 09:00:00,oZZkBaNadn6DNKz,425.827,418.287,683.267,1.70819e+09
2020-06-13 18:00:00,81aHJ1q11NBPMrL,128.06,124.647,6617.47,1.21546e+09
2020-06-06 17:45:00,NgDl19wMapZy17u,169,165.36,8067.33,1.11683e+08
2020-06-12 15:00:00,q49J1IKaHRwDQnt,681.386,667.379,3603.29,490358
2020-06-14 16:45:00,Quc1TzYxW2pYoWX,237.167,232.38,1824.4,3.29635e+08
2020-06-06 11:30:00,9kRcWv60rDACzjR,1196.81,1167.49,3578.57,2.24786e+09
2020-06-10 00:15:00,xMbIugepa2P7lBB,0,0,7997,1.06856e+08
2020-06-16 07:15:00,mqwcsP2rE7J0TFp,202.067,198.093,119.533,5.93805e+08
2020-06-05 01:00:00,mqwcsP2rE7J0TFp,0,0,0,5.93735e+08
2020-05-28 20:00:00,Et9kgGMDl729KT4,0,0,7975,1.779e+06
2020-06-10 12:30:00,xMbIugepa2P7lBB,1136.32,1108.79,3528.29,1.06859e+08
2020-06-13 23:45:00,PeE6FRyGXUgsRhN,0,0,6515,1.34853e+09
2020-06-09 06:30:00,9kRcWv60rDACzjR,78.7267,76.3467,22.0667,2.24787e+09
2020-05-21 10:15:00,Qf4GUc1pJu5T6c6,1190.33,1160.57,2017.53,8.38464e+08
2020-06-14 10:30:00,9kRcWv60rDACzjR,1165.96,1137.8,2074.86,2.2479e+09
2020-05-29 07:30:00,9kRcWv60rDACzjR,195.253,191.4,167.067,2.24782e+09
2020-05-24 21:45:00,PeE6FRyGXUgsRhN,0,0,8962,1.34841e+09
2020-06-16 22:00:00,oZ35aAeoifZaQzV,0,0,5623,1.66018e+09
2020-05-19 07:15:00,rrq4fwE8jgrTyWY,331.7,325.76,132.8,1.20986e+08
2020-05-21 16:15:00,Et9kgGMDl729KT4,485.471,475.979,6132.43,1.73502e+06
2020-06-16 10:45:00,LYwnQax7tkwH5Cb,648.773,635.493,1792.47,1.79511e+09
2020-05-31 19:45:00,LlT2YUhhzqhg5Sw,0,0,6364,2.82712e+08
2020-06-05 10:00:00,Et9kgGMDl729KT4,0,0,1041,1.81221e+06
2020-05-17 17:15:00,xMbIugepa2P7lBB,170.793,167.087,6939.47,1.06681e+08
2020-05-23 11:30:00,Qf4GUc1pJu5T6c6,1309.31,1276.59,3976.64,8.38485e+08
2020-05-15 19:00:00,WcxssY2VbP4hApt,0,0,9621,1.81705e+08
2020-05-15 20:30:00,81aHJ1q11NBPMrL,0,0,3214,1.21528e+09
2020-05-21 17:15:00,LlT2YUhhzqhg5Sw,275.287,270.14,5710.47,2.82637e+08
2020-06-14 07:30:00,mqwcsP2rE7J0TFp,381.214,374.379,256.214,5.93793e+08
2020-06-05 20:45:00,LlT2YUhhzqhg5Sw,0,0,2849.47,2.63882e+08
2020-06-16 11:00:00,vOuJvMaM2sgwLmb,677.714,663.607,2055.07,2.41989e+06
2020-05-18 07:30:00,xMbIugepa2P7lBB,29.5267,28.5133,8.33333,1.06681e+08
2020-06-11 21:45:00,IQ2d7wF4YD8zU1Q,0,0,3920,2.01535e+07
2020-06-06 01:30:00,vOuJvMaM2sgwLmb,0,0,3421,2.35653e+06
2020-05-17 22:00:00,Mx2yZCDsyf6DPfv,0,0,6481,2.47373e+06
2020-06-03 13:00:00,oZZkBaNadn6DNKz,105.286,102.443,3346.29,1.70821e+09
2020-06-08 17:30:00,WcxssY2VbP4hApt,258.267,253.273,3432.53,1.81865e+08
